,imdbid,year,rating,id,title,Wikipedia movie ID,Freebase movie ID,Movie name,Movie box office revenue,Movie runtime,result,genres,countries,languages,female_actor_ratio,male_actor_ratio,female_actresses,male_actors
4649,986263.0,2009,1,527,Surrogates,18448029,/m/04f2dnx,Surrogates,122444772.0,88.0,0,"Thriller, Action Thrillers, Science Fiction, Action, Comedy-drama",United States of America,English Language,0.35714285714285715,0.6428571428571428,5,9
4650,1156398.0,2009,3,528,Zombieland,21835208,/m/05p1qyh,Zombieland,102391540.0,88.0,1,"Horror, Adventure, Doomsday film, Road movie, Comedy horror, Apocalyptic and post-apocalyptic fiction, Comedy, Zombie Film, Black comedy, Action, Horror Comedy",United States of America,English Language,0.3076923076923077,0.6923076923076923,4,9
4651,1107860.0,2009,0,531,"Maiden Heist, The",14892910,/m/03h0pxb,The Maiden Heist,,90.0,0,"Crime Fiction, Heist, Crime Comedy, Comedy",United States of America,English Language,0.375,0.625,3,5
4652,844471.0,2009,1,534,Cloudy with a Chance of Meatballs,21225053,/m/05c1x2g,Cloudy With A Chance of Meatballs,243006126.0,88.0,0,"Adventure, Computer Animation, Animation, Children's, Fantasy, Comedy, Disaster, Family Film",United States of America,English Language,0.29411764705882354,0.7058823529411764,5,12
4653,834001.0,2009,1,539,Underworld: Rise of the Lycans,15465392,/m/03h44mv,Underworld: Rise of the Lycans,91327197.0,92.0,0,"Thriller, Horror, Gothic Film, Action/Adventure, Period piece, Fantasy, Action, Costume Horror",United States of America,English Language,0.38461538461538464,0.6153846153846154,5,8
4654,1182345.0,2009,1,544,Moon,20348262,/m/04zxmvq,Moon,9760104.0,97.0,0,"Thriller, Science Fiction, Psychological thriller",United Kingdom,"English Language, Spanish Language",0.4,0.6,4,6
4655,1234548.0,2009,0,548,"Men Who Stare at Goats, The",23322195,/m/0660b9b,The Men Who Stare at Goats,67348218.0,94.0,0,"Parody, Film adaptation, Political satire, Comedy, War film, Political cinema",United States of America,English Language,0.08333333333333333,0.9166666666666666,1,11
4656,432283.0,2009,1,550,Fantastic Mr. Fox,3112909,/m/08s6mr,Fantastic Mr. Fox,46471023.0,88.0,0,"Adventure, Children's/Family, Stop motion, Animation, Comedy, Family Film",United States of America,"French Language, English Language",0.15384615384615385,0.8461538461538461,2,11
4657,1058017.0,2009,2,555,"Invention of Lying, The",22726015,/m/05zpghd,The Invention of Lying,32054454.0,100.0,0,"Romantic comedy, Romance Film, Fantasy Comedy, Fantasy, Comedy",United States of America,English Language,0.25,0.75,6,18
4658,361748.0,2009,3,557,Inglourious Basterds,633052,/m/02yvct,Inglourious Basterds,320389438.0,152.0,1,"Thriller, Black comedy, Action/Adventure, Drama, War film",United States of America,"French Language, Italian Language, German Language, English Language",0.23076923076923078,0.7692307692307692,6,20
4659,780521.0,2009,3,562,"Princess and the Frog, The",6141751,/m/0fs9vc,The Princess and the Frog,267045765.0,98.0,1,"Children's/Family, Fairy tale, Animation, Musical, Fantasy, Children's Fantasy, Romance Film, Family Film",United States of America,"French Language, English Language",0.3333333333333333,0.6666666666666667,4,8
4660,1186367.0,2009,1,563,Ninja Assassin,17527920,/m/0464m03,Ninja Assassin,61601280.0,98.0,0,"Thriller, Crime Fiction, Ninja movie, Action/Adventure, Martial Arts Film, Drama, Action Thrillers, Action",United States of America,English Language,0.13333333333333333,0.8666666666666667,2,13
4661,1193138.0,2009,2,578,Up in the Air,23810915,/m/06_x996,Up in the Air,166842739.0,108.0,0,"Romantic comedy, Comedy-drama, Drama, Comedy, Film adaptation, Romantic drama, Romance Film",United States of America,English Language,0.35714285714285715,0.6428571428571428,5,9
4662,499549.0,2009,3,582,Avatar,4273140,/m/0bth54,Avatar,2782275172.0,178.0,1,"Thriller, Science Fiction, Adventure, Computer Animation, Epic, Nature, Fantasy, Action",United States of America,"English Language, Spanish Language",0.2857142857142857,0.7142857142857143,4,10
4663,988045.0,2009,1,632,Sherlock Holmes,19596597,/m/04n52p6,Sherlock Holmes,524028679.0,128.0,0,"Crime Fiction, Thriller, Detective fiction, Action/Adventure, Period piece, Drama, Comedy, Crime Thriller, Action",United States of America,"French Language, English Language",0.2727272727272727,0.7272727272727273,3,8
4664,929632.0,2009,3,633,Precious: Based on the Novel Push by Sapphire,21113228,/m/05c46y6,Precious: Based on the Novel Push by Sapphire,63647833.0,110.0,1,"Drama, Indie, Film adaptation",United States of America,"Italian Language, English Language",0.9090909090909091,0.09090909090909094,10,1
4665,1212974.0,2009,3,635,Bitch Slap,18545216,/m/04g13dq,Bitch Slap,199436.0,106.0,1,"Thriller, Action Thrillers, Action/Adventure, Drama, Comedy, Black comedy, Crime Thriller, Action",United States of America,English Language,0.6153846153846154,0.3846153846153846,8,5
4666,1172994.0,2009,3,641,"House of the Devil, The",22872100,/m/063yc35,The House of the Devil,101215.0,93.0,1,"Thriller, Horror, Slasher, Teen, Haunted House Film",United States of America,English Language,0.6363636363636364,0.36363636363636365,7,4
4667,971209.0,2009,3,642,A Perfect Getaway,17365387,/m/043lfrj,A Perfect Getaway,22852638.0,98.0,1,"Thriller, Psychological thriller, Action/Adventure, Mystery, Crime Thriller, Action, Slasher",United States of America,English Language,0.6,0.4,6,4
4668,870984.0,2009,0,644,Antichrist,19024526,/m/04jkpgv,Antichrist,2492704.0,103.0,0,"Thriller, Horror, Indie, World cinema, Supernatural, Psychological thriller, Erotic thriller, Fantasy, Drama",Denmark,English Language,0.5,0.5,1,1
4669,1127180.0,2009,3,654,Drag Me to Hell,20469278,/m/04zzgs1,Drag Me to Hell,,99.0,1,"Thriller, Horror, Horror Comedy, Supernatural",United States of America,"Czech Language, Spanish Language, English Language, Hungarian language",0.45454545454545453,0.5454545454545454,5,6
4670,1216496.0,2009,3,678,Madeo,22833707,/m/0640nd9,Mother,17112713.0,128.0,1,"Thriller, Crime Fiction, World cinema, Mystery, Drama, Crime Thriller",South Korea,Korean Language,0.4444444444444444,0.5555555555555556,4,5
4671,814331.0,2009,3,680,Spring Breakdown,7128768,/m/0h5nw9,Spring Breakdown,,84.0,1,"Comedy, Indie",United States of America,"English Language, American English",0.5909090909090909,0.40909090909090906,13,9
4672,1186830.0,2009,1,692,Agora,19887961,/m/04q24zv,Agora,37828420.0,126.0,0,"Christian film, Adventure, World cinema, History, Epic, Period piece, Drama, Romance Film, Historical Epic",Spain,English Language,0.07692307692307693,0.9230769230769231,1,12
4673,1054606.0,2009,1,696,"Imaginarium of Doctor Parnassus, The",11312191,/m/02r79_h,The Imaginarium of Dr. Parnassus,,122.0,0,"Mystery, Science Fiction, Fantasy, Adventure",France,"French Language, Russian Language, English Language",0.2727272727272727,0.7272727272727273,3,8
4674,1315981.0,2009,1,697,A Single Man,24207129,/m/07l50_1,A Single Man,24964890.0,101.0,0,"LGBT, Romantic drama, Romance Film, Drama, Film adaptation",United States of America,"English Language, Spanish Language",0.3333333333333333,0.6666666666666667,4,8
4675,485601.0,2009,0,703,"Secret of Kells, The",14369179,/m/03d1v5c,The Secret of Kells,739454.0,78.0,0,"Family Film, Children's/Family, Adventure, Children's Fantasy, Animation",France,English Language,,,0,3
4676,875034.0,2009,2,709,Nine,16002873,/m/04jplwp,Nine,53998806.0,119.0,0,"Romantic drama, Musical, Drama, Romance Film",United States of America,"French Language, Italian Language, English Language",0.6153846153846154,0.3846153846153846,8,5
4677,1379182.0,2009,3,712,Dogtooth,22832896,/m/0640k56,Dogtooth,,94.0,1,"Family Drama, Drama",Greece,Greek Language,0.4,0.6,2,3
4678,898367.0,2009,1,713,"Road, The",15615865,/m/0466s8n,The Road,27635236.0,113.0,0,"Thriller, Drama, Adventure",United States of America,English Language,0.3333333333333333,0.6666666666666667,4,8
4679,1012729.0,2009,3,714,Helen,31276579,/m/0gj95f0,Helen,,120.0,1,"Drama, Indie",United States of America,English Language,0.6666666666666666,0.33333333333333337,6,3
4680,380510.0,2009,3,718,"Lovely Bones, The",3517536,/m/09hy79,The Lovely Bones,93621340.0,136.0,1,"Thriller, World cinema, Film adaptation, Fantasy, Fantasy Drama, Drama, Crime Thriller",United States of America,English Language,0.45454545454545453,0.5454545454545454,10,12
4681,1045772.0,2009,1,757,I Love You Phillip Morris,17908468,/m/047p7fr,I Love You Phillip Morris,20712236.0,97.0,0,"LGBT, Romantic comedy, Gay, Action/Adventure, Gay Interest, Drama, Comedy, Gay Themed, Black comedy, Romance Film, Action, Prison",United States of America,English Language,0.2222222222222222,0.7777777777777778,4,14
4682,1349482.0,2009,3,758,Bring It On: Fight to the Finish,22407961,/m/05szj2n,Bring it On: Fight to the Finish,,110.0,1,"Sports, Dance, Comedy, Teen",United States of America,"English Language, Spanish Language",0.6666666666666666,0.33333333333333337,8,4
4683,1134629.0,2009,3,774,"Private Lives of Pippa Lee, The",18599471,/m/03ctzzn,The Private Lives of Pippa Lee,2770941.0,93.0,1,"Drama, Romantic drama, Romance Film, Comedy-drama, Film adaptation",United States of America,English Language,0.6428571428571429,0.3571428571428571,9,5
4684,1259571.0,2009,3,780,New Moon,20672258,/m/05pdh86,New Moon,709827462.0,130.0,1,"Thriller, Horror, Adventure, Fantasy, Film adaptation, Drama, Romantic drama, Romance Film, Teen",United States of America,English Language,0.3225806451612903,0.6774193548387097,10,21
4685,1078588.0,2009,3,798,My Sister&#39;s Keeper,15739815,/m/047gpsd,My Sister's Keeper,95714875.0,109.0,1,Drama,United States of America,"Croatian language, English Language",0.45454545454545453,0.5454545454545454,10,12
4686,1176740.0,2009,3,804,Away We Go,22154516,/m/05q4y12,Away We Go,14899417.0,98.0,1,"Romantic comedy, Indie, Slice of life story, Road movie, Comedy of manners, Comedy-drama, Drama, Comedy, Romantic drama, Romance Film, Tragicomedy",United States of America,English Language,0.5,0.5,7,7
4687,1244668.0,2009,1,809,Soul Kitchen,24786271,/m/07l514p,Soul Kitchen,,99.0,0,"Romantic comedy, World cinema, Drama, Comedy, Romantic drama, Romance Film",France,German Language,0.2,0.8,2,8
4688,1131729.0,2009,3,812,"Boat That Rocked, The",16596475,/m/03ydlnj,The Boat That Rocked,36348784.0,135.0,1,"Political cinema, Music, Romance Film, Drama, Comedy",United States of America,English Language,0.2631578947368421,0.736842105263158,5,14
4689,1232776.0,2009,3,888,Fish Tank,22739948,/m/05z_kps,Fish Tank,2357852.0,117.0,1,"Drama, Coming of age, Indie",United Kingdom,English Language,0.3333333333333333,0.6666666666666667,2,4
4690,1174732.0,2009,3,885,An Education,17578735,/m/0462hhb,An Education,24406761.0,100.0,1,"Coming of age, Period piece, Drama, Film adaptation, Romantic drama, Romance Film",United States of America,"French Language, English Language",0.6666666666666666,0.33333333333333337,8,4
4691,810784.0,2009,3,886,Bright Star,17404922,/m/047n8xt,Bright Star,14350945.0,119.0,1,"Romantic drama, Romance Film, Biography, Drama, Period piece",France,"French Language, English Language",0.3888888888888889,0.6111111111111112,7,11
4692,1077262.0,2009,2,891,Ajami,24709102,/m/079rlmq,Ajami,2200000.0,124.0,0,"Drama, World cinema",Israel,"Arabic Language, Hebrew Language",,,0,1
4693,1197624.0,2009,3,892,Law Abiding Citizen,21488473,/m/05h4_qt,Law Abiding Citizen,126690726.0,118.0,1,"Thriller, Crime Thriller, Crime Fiction, Drama, Psychological thriller",United States of America,English Language,0.2777777777777778,0.7222222222222222,5,13
4694,1017460.0,2009,3,900,Splice,14899108,/m/02qr2tx,Splice,26857459.0,103.0,1,"Thriller, Drama, Science Fiction, Horror, Sci-Fi Horror",United States of America,"French Language, English Language",0.5555555555555556,0.4444444444444444,5,4
4695,433362.0,2009,1,910,Daybreakers,11381825,/m/02r9mrt,Daybreakers,,98.0,0,"Thriller, Science Fiction, Horror, World cinema, Creature Film, Drama, Disaster, Action, Dystopia",United States of America,English Language,0.3333333333333333,0.6666666666666667,4,8
4696,1093908.0,2009,3,915,Confessions of a Shopaholic,17112291,/m/0421x6d,Confessions of a Shopaholic,108333222.0,104.0,1,"Romantic comedy, Workplace Comedy, Romance Film, Comedy, Film adaptation",United States of America,"Finnish Language, English Language",0.625,0.375,10,6
4697,1334537.0,2009,1,922,Humpday,21174235,/m/05c2qsc,Humpday,,94.0,0,Comedy,United States of America,English Language,0.6,0.4,3,2
4698,910554.0,2009,2,932,Frequently Asked Questions About Time Travel,8922224,/m/027ptkp,Frequently Asked Questions About Time Travel,,83.0,0,"Science Fiction, Comedy",United Kingdom,English Language,0.16666666666666666,0.8333333333333334,2,10
4699,824758.0,2009,3,946,"Last Station, The",18066576,/m/047myg9,The Last Station,10332256.0,113.0,1,"Biography, World cinema, History, Biopic [feature], Period piece, Drama, Film adaptation, Romantic drama, Romance Film",Russia,English Language,0.3,0.7,3,7
4700,1467304.0,2009,3,978,"Human Centipede (First Sequence), The",24642031,/m/0808t3w,The Human Centipede,252207.0,91.0,1,"Thriller, Horror, World cinema, Cult, Drama, Slasher",United Kingdom,"Japanese Language, German Language, English Language",0.5,0.5,3,3
4701,1130080.0,2009,1,987,"Informant!, The",16264226,/m/043tz0c,The Informant!,41771168.0,108.0,0,"Thriller, Crime Fiction, Biography, Crime Comedy, Comedy-drama, Docudrama, Drama, Comedy, Film adaptation, Crime Thriller, Comedy of Errors",United States of America,English Language,0.0625,0.9375,1,15
4702,1133993.0,2009,2,992,Serious Moonlight,15907225,/m/03qfq78,Serious Moonlight,138696.0,84.0,0,"Romantic comedy, Indie, Comedy, Black comedy, Romance Film, Domestic Comedy",United States of America,English Language,0.42857142857142855,0.5714285714285714,3,4
4703,1183672.0,2009,3,1011,"Girl on the Train, The",25649246,/m/07yj3_5,The Girl on the Train,1538762.0,102.0,1,"Drama, Docudrama, World cinema",France,French Language,0.3333333333333333,0.6666666666666667,3,6
4704,1371630.0,2009,1,1043,Air Doll,22558719,/m/05zjx0t,Air Doll,1130635.0,116.0,0,"Science Fiction, Japanese Movies, Erotica, World cinema, Fantasy, Fantasy Drama, Drama, Black comedy, Romance Film",Japan,Japanese Language,0.4,0.6,4,6
4705,1057500.0,2009,1,1186,Invictus,21939688,/m/07yk1xz,Invictus,122233971.0,135.0,0,"Biography, History, Film adaptation, Sports, Drama, Biopic [feature], Political drama",United States of America,"Afrikaans Language, Māori language, English Language",0.3076923076923077,0.6923076923076923,4,9
4706,1352824.0,2009,3,1341,Chloe,25517416,/m/07l4yp8,Chloe,11702642.0,96.0,1,"Thriller, Drama",United States of America,English Language,0.7272727272727273,0.2727272727272727,8,3
4707,1135952.0,2009,3,1288,White Material,26825116,/m/0bmc99w,White Material,,106.0,1,"Drama, Political drama, World cinema, War film",France,French Language,0.2,0.8,2,8
4708,1426362.0,2009,1,1482,Go get some rosemary,27156371,/m/09sylrq,Daddy Longlegs,,100.0,0,"Indie, Comedy-drama, Childhood Drama, Mumblecore, Drama, Comedy",United States of America,English Language,0.1875,0.8125,3,13
4709,808526.0,2009,3,1484,Life During Wartime,22486844,/m/05zsf_s,Life During Wartime,744816.0,98.0,1,"Ensemble Film, Indie, Comedy-drama, Drama, Comedy, Black comedy",United States of America,English Language,0.46153846153846156,0.5384615384615384,6,7
4710,485947.0,2009,1,1413,Mr. Nobody,12292280,/m/02vz6dn,Mr. Nobody,,133.0,0,"Drama, Romance Film, Fantasy, Science Fiction",France,English Language,0.625,0.375,10,6
4711,762125.0,2009,1,1421,Planet 51,14478278,/m/03m3xm8,Planet 51,105432013.0,91.0,0,"Science Fiction, Adventure, Computer Animation, Animation, Alien Film, Satire, Comedy, Family Film",United States of America,"English Language, Spanish Language",0.1111111111111111,0.8888888888888888,1,8
4712,1315214.0,2009,3,1574,Hannah Free,25053516,/m/09gl705,Hannah Free,,86.0,1,"LGBT, Romance Film, Drama",United States of America,English Language,1.0,0.0,4,0
4713,1368491.0,2009,3,1577,Undertow,29082911,/m/093dsw8,Undertow,,102.0,1,"LGBT, Fictional film, Romance Film, Drama, World cinema",France,Spanish Language,0.4666666666666667,0.5333333333333333,7,8
4714,381940.0,2009,3,1446,Cargo,24518077,/m/0806cmj,Cargo,,112.0,1,"Thriller, Mystery, Science Fiction",Switzerland,German Language,0.3333333333333333,0.6666666666666667,2,4
4715,914837.0,2009,1,1520,44 Inch Chest,18986931,/m/04jkjnv,44 Inch Chest,247553.0,95.0,0,"Thriller, Crime Fiction, Gangster Film, Crime Drama, Comedy-drama, Drama, Black comedy, Crime Thriller",United Kingdom,English Language,0.18181818181818182,0.8181818181818181,2,9
4716,1320352.0,2009,3,1177,Nothing Personal,23992707,/m/07kj9gd,Nothing Personal,,85.0,1,"Romantic drama, Romance Film, Drama, Indie",Ireland,English Language,0.375,0.625,3,5
4717,403702.0,2009,1,1179,Youth in Revolt,13408866,/m/047vp1n,Youth in Revolt,19623544.0,90.0,0,"Romantic comedy, Sex comedy, Drama, Comedy, Black comedy, Romance Film, Teen",United States of America,"French Language, English Language",0.26666666666666666,0.7333333333333334,4,11
4718,881891.0,2009,3,1180,All About Steve,13903487,/m/03cmsqb,All About Steve,40105542.0,99.0,1,Comedy,United States of America,"English Language, Spanish Language",0.3125,0.6875,5,11
